product_id,title,description,category,subcategory,brand,image_url,tags,url,platform,price,price_promo,price_old,discount_pct,currency,rating,review_count,category_rank,availability,stock_quantity,delivery_days,variant_count,colors,sizes,shop_name,shop_country,shop_product_count,vendor,related_products,published_at,scraped_at,customer_reviews
wc_prod_84,WooCommerce Clothing Item 84,Un excellent produit de la catégorie Clothing. Qualité premium par HomeLiving.,Clothing,,HomeLiving,https://example.com/wc_image_84.jpg,,https://woocommerce-demo.com/product/84,woocommerce,60,48,,,,,,,in stock,42,,,,,,,,,,2026-05-16T16:39:57.142654,2026-05-16T16:39:57.142656,
wc_prod_85,WooCommerce Home Item 85,Un excellent produit de la catégorie Home. Qualité premium par WooBrand.,Home,,WooBrand,https://example.com/wc_image_85.jpg,,https://woocommerce-demo.com/product/85,woocommerce,39,39,,,,,,,in stock,77,,,,,,,,,,2026-05-16T16:39:57.142664,2026-05-16T16:39:57.142666,
wc_prod_86,WooCommerce Clothing Item 86,Un excellent produit de la catégorie Clothing. Qualité premium par WooBrand.,Clothing,,WooBrand,https://example.com/wc_image_86.jpg,,https://woocommerce-demo.com/product/86,woocommerce,120,120,,,,,,,in stock,11,,,,,,,,,,2026-05-16T16:39:57.142674,2026-05-16T16:39:57.142676,
wc_prod_87,WooCommerce Clothing Item 87,Un excellent produit de la catégorie Clothing. Qualité premium par HomeLiving.,Clothing,,HomeLiving,https://example.com/wc_image_87.jpg,,https://woocommerce-demo.com/product/87,woocommerce,90,72,,,,,,,in stock,76,,,,,,,,,,2026-05-16T16:39:57.142684,2026-05-16T16:39:57.142686,
wc_prod_88,WooCommerce Electronics Item 88,Un excellent produit de la catégorie Electronics. Qualité premium par WooBrand.,Electronics,,WooBrand,https://example.com/wc_image_88.jpg,,https://woocommerce-demo.com/product/88,woocommerce,12,12,,,,,,,in stock,46,,,,,,,,,,2026-05-16T16:39:57.142694,2026-05-16T16:39:57.142695,
wc_prod_89,WooCommerce Accessories Item 89,Un excellent produit de la catégorie Accessories. Qualité premium par HomeLiving.,Accessories,,HomeLiving,https://example.com/wc_image_89.jpg,,https://woocommerce-demo.com/product/89,woocommerce,77,77,,,,,,,in stock,27,,,,,,,,,,2026-05-16T16:39:57.142703,2026-05-16T16:39:57.142705,
wc_prod_90,WooCommerce Electronics Item 90,Un excellent produit de la catégorie Electronics. Qualité premium par TechStyle.,Electronics,,TechStyle,https://example.com/wc_image_90.jpg,,https://woocommerce-demo.com/product/90,woocommerce,97,97,,,,,,,in stock,2,,,,,,,,,,2026-05-16T16:39:57.142713,2026-05-16T16:39:57.142714,
wc_prod_91,WooCommerce Home Item 91,Un excellent produit de la catégorie Home. Qualité premium par WooBrand.,Home,,WooBrand,https://example.com/wc_image_91.jpg,,https://woocommerce-demo.com/product/91,woocommerce,127,127,,,,,,,in stock,10,,,,,,,,,,2026-05-16T16:39:57.142730,2026-05-16T16:39:57.142732,
wc_prod_92,WooCommerce Electronics Item 92,Un excellent produit de la catégorie Electronics. Qualité premium par WooBrand.,Electronics,,WooBrand,https://example.com/wc_image_92.jpg,,https://woocommerce-demo.com/product/92,woocommerce,115,115,,,,,,,in stock,50,,,,,,,,,,2026-05-16T16:39:57.142740,2026-05-16T16:39:57.142742,
wc_prod_93,WooCommerce Clothing Item 93,Un excellent produit de la catégorie Clothing. Qualité premium par WooBrand.,Clothing,,WooBrand,https://example.com/wc_image_93.jpg,,https://woocommerce-demo.com/product/93,woocommerce,147,147,,,,,,,in stock,74,,,,,,,,,,2026-05-16T16:39:57.142750,2026-05-16T16:39:57.142751,
wc_prod_94,WooCommerce Accessories Item 94,Un excellent produit de la catégorie Accessories. Qualité premium par WooBrand.,Accessories,,WooBrand,https://example.com/wc_image_94.jpg,,https://woocommerce-demo.com/product/94,woocommerce,75,75,,,,,,,in stock,31,,,,,,,,,,2026-05-16T16:39:57.142760,2026-05-16T16:39:57.142762,
wc_prod_95,WooCommerce Clothing Item 95,Un excellent produit de la catégorie Clothing. Qualité premium par HomeLiving.,Clothing,,HomeLiving,https://example.com/wc_image_95.jpg,,https://woocommerce-demo.com/product/95,woocommerce,109,109,,,,,,,in stock,100,,,,,,,,,,2026-05-16T16:39:57.142770,2026-05-16T16:39:57.142772,
wc_prod_96,WooCommerce Clothing Item 96,Un excellent produit de la catégorie Clothing. Qualité premium par HomeLiving.,Clothing,,HomeLiving,https://example.com/wc_image_96.jpg,,https://woocommerce-demo.com/product/96,woocommerce,37,37,,,,,,,in stock,13,,,,,,,,,,2026-05-16T16:39:57.142780,2026-05-16T16:39:57.142781,
wc_prod_97,WooCommerce Electronics Item 97,Un excellent produit de la catégorie Electronics. Qualité premium par HomeLiving.,Electronics,,HomeLiving,https://example.com/wc_image_97.jpg,,https://woocommerce-demo.com/product/97,woocommerce,145,145,,,,,,,in stock,41,,,,,,,,,,2026-05-16T16:39:57.142789,2026-05-16T16:39:57.142791,
wc_prod_98,WooCommerce Home Item 98,Un excellent produit de la catégorie Home. Qualité premium par WooBrand.,Home,,WooBrand,https://example.com/wc_image_98.jpg,,https://woocommerce-demo.com/product/98,woocommerce,15,15,,,,,,,in stock,68,,,,,,,,,,2026-05-16T16:39:57.142799,2026-05-16T16:39:57.142800,
wc_prod_99,WooCommerce Home Item 99,Un excellent produit de la catégorie Home. Qualité premium par HomeLiving.,Home,,HomeLiving,https://example.com/wc_image_99.jpg,,https://woocommerce-demo.com/product/99,woocommerce,69,69,,,,,,,out of stock,56,,,,,,,,,,2026-05-16T16:39:57.142808,2026-05-16T16:39:57.142810,
wc_prod_100,WooCommerce Clothing Item 100,Un excellent produit de la catégorie Clothing. Qualité premium par WooBrand.,Clothing,,WooBrand,https://example.com/wc_image_100.jpg,,https://woocommerce-demo.com/product/100,woocommerce,59,47,,,,,,,in stock,98,,,,,,,,,,2026-05-16T16:39:57.142818,2026-05-16T16:39:57.142820,
